Job ID,parent,MB-seconds,vcore-seconds,AM Host,WF-Type,WF-Name,Application-Name,Uber job,Number of maps,Number of reduces,Job state,Counters,FILE Number of bytes read,FILE Number of bytes written,FILE Number of read operations,FILE Number of large read operations,FILE Number of write operations,HDFS Number of bytes read,HDFS Number of bytes written,HDFS Number of read operations,HDFS Number of large read operations,HDFS Number of write operations,Launched map tasks,Other local map tasks,Total time spent by all maps in occupied slots ms,TOTAL_LAUNCHED_UBERTASKS,NUM_UBER_SUBMAPS,Total time spent by all map tasks ms,Total vcore-seconds taken by all map tasks,Total megabyte-seconds taken by all map tasks,Map input records,Map output records,Input split bytes,Spilled Records,Failed Shuffles,Merged Map outputs,GC time elapsed ms,CPU time spent ms,Physical memory bytes snapshot,Virtual memory bytes snapshot,Total committed heap usage bytes,Bytes Read,Bytes Written,Application-Type,Start-Time,Finish-Time
_1462211675523_234680,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,1735405,1,1,347081,347081,1777054720,1,0,67,0,0,0,154,10420,328019968,1345609728,496500736,0,1214,,,
_1462211675523_207082,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,20730,1,1,4146,4146,21227520,1,0,67,0,0,0,39,3840,326561792,1368027136,509607936,0,0,,,
_1462211675523_205743,,,,,,,,true,1,0,SUCCEEDED,31,0,119541,0,0,0,118685,167086,311,0,8,1,1,1609470,1,1,321894,321894,1648097280,1,0,67,0,0,0,97,8850,321773568,1356599296,499646464,0,0,,,
_1462211675523_219270,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167016,311,0,8,1,1,2118135,1,1,423627,423627,2168970240,1,0,67,0,0,0,171,11430,319315968,1357045760,515899392,0,0,,,
_1462211675523_221153,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167013,311,0,8,1,1,337680,1,1,67536,67536,345784320,1,0,67,0,0,0,56,6020,312266752,1355333632,509083648,0,335,,,
_1462211675523_207224,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,507510,1,1,101502,101502,519690240,1,0,67,0,0,0,126,9400,316350464,1366183936,508559360,0,0,,,
_1462211675523_212666,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,1416785,1,1,283357,283357,1450787840,1,0,67,0,0,0,332,11940,316620800,1360969728,511705088,0,0,,,
_1462211675523_210677,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166979,311,0,8,1,1,45530,1,1,9106,9106,46622720,1,0,67,0,0,0,35,2910,299827200,1357926400,508035072,0,0,,,
_1462211675523_207255,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166979,311,0,8,1,1,48425,1,1,9685,9685,49587200,1,0,67,0,0,0,58,5230,312889344,1362948096,505937920,0,0,,,
_1462211675523_233073,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,2666105,1,1,533221,533221,2730091520,1,0,67,0,0,0,225,13680,322375680,1366327296,487587840,0,0,,,
_1462211675523_245233,,585131,103,hadoop04,hive2,aggregation/aggregate,archiveACT,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167011,311,0,8,1,1,439065,1,1,87813,87813,449602560,1,0,67,0,0,0,91,7660,318885888,1359994880,508559360,0,0,MAPREDUCE,1463761984397,1463762081619
_1462211675523_243792,,580332,103,hadoop06,hive2,aggregation/aggregate,archiveMTA,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,438055,1,1,87611,87611,448568320,1,0,67,0,0,0,85,7490,312774656,1354874880,506986496,0,0,MAPREDUCE,1463744371944,1463744468772
_1462211675523_215392,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167036,311,0,8,1,1,6750685,1,1,1350137,1350137,6912701440,1,0,67,0,0,0,391,19730,391278592,1347538944,499646464,0,0,,,
_1462211675523_218405,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167089,311,0,8,1,1,11259990,1,1,2251998,2251998,11530229760,1,0,67,0,0,0,365,23690,350527488,1357246464,468189184,0,0,,,
_1462211675523_217959,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167017,311,0,8,1,1,3556565,1,1,711313,711313,3641922560,1,0,67,0,0,0,426,13630,329969664,1348362240,514326528,0,0,,,
_1462211675523_224183,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167035,311,0,8,1,1,7897215,1,1,1579443,1579443,8086748160,1,0,67,0,0,0,313,21440,374882304,1363140608,486014976,0,0,,,
_1462211675523_240630,,10462532,1857,hadoop04,hive2,aggregation/aggregate,pivotUnsubs,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167035,311,0,8,1,1,9179485,1,1,1835897,1835897,9399792640,1,0,67,0,0,0,286,20360,375431168,1373261824,460849152,0,0,MAPREDUCE,1463715037209,1463716884328
_1462211675523_236995,,124669,22,hadoop02,hive2,aggregation/aggregate,createArchiveViews,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,26605,1,1,5321,5321,27243520,1,0,67,0,0,0,68,3920,299593728,1356963840,508035072,0,0,MAPREDUCE,1463680747621,1463680762846
_1462211675523_210990,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,60895,1,1,12179,12179,62356480,1,0,67,0,0,0,295,7060,318922752,1362702336,510656512,0,0,,,
_1462211675523_239644,,147350,26,hadoop05,hive2,aggregation/aggregate,preparation,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,49600,1,1,9920,9920,50790400,1,0,67,0,0,0,207,7580,308842496,1360297984,509607936,0,0,MAPREDUCE,1463706629687,1463706652441
_1462211675523_209987,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167037,311,0,8,1,1,2242490,1,1,448498,448498,2296309760,1,0,67,0,0,0,221,11450,334475264,1345310720,500695040,0,0,,,
_1462211675523_216889,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,511275,1,1,102255,102255,523545600,1,0,67,0,0,0,159,8540,317353984,1361784832,510656512,0,0,,,
_1462211675523_234609,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167037,311,0,8,1,1,19742445,1,1,3948489,3948489,20216263680,1,0,67,0,0,0,500,35800,316776448,1344282624,437256192,0,949,,,
_1462211675523_234837,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,375370,1,1,75074,75074,384378880,1,0,67,0,0,0,110,7430,319483904,1365757952,506986496,0,0,,,
_1462211675523_245220,,5327060,945,hadoop04,hive2,aggregation/aggregate,archiveMTA,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167012,311,0,8,1,1,4643230,1,1,928646,928646,4754667520,1,0,67,0,0,0,329,16610,319508480,1368465408,503840768,0,0,MAPREDUCE,1463761106943,1463762046244
_1462211675523_245305,,568634,100,hadoop06,hive2,aggregation/aggregate,populateAggregateViewTable,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167162,311,0,8,1,1,424500,1,1,84900,84900,434688000,1,0,67,0,0,0,226,8620,308588544,1363795968,507510784,0,0,MAPREDUCE,1463766999697,1463767094406
_1462211675523_206777,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,44150,1,1,8830,8830,45209600,1,0,67,0,0,0,37,5260,314155008,1363030016,508035072,0,0,,,
_1462211675523_240925,,152914,27,hadoop06,hive2,aggregation/aggregate,createArchiveViews,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167075,311,0,8,1,1,40870,1,1,8174,8174,41850880,1,0,67,0,0,0,74,7180,325038080,1366540288,510132224,0,0,MAPREDUCE,1463717728923,1463717749843
_1462211675523_225937,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167038,311,0,8,1,1,11107910,1,1,2221582,2221582,11374499840,1,0,67,0,0,0,417,25550,364326912,1360576512,458227712,0,0,,,
_1462211675523_232594,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,2874935,1,1,574987,574987,2943933440,1,0,67,0,0,0,186,11560,319373312,1354711040,483393536,0,0,,,
_1462211675523_207893,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,339435,1,1,67887,67887,347581440,1,0,67,0,0,0,194,7380,314580992,1364328448,508035072,0,0,,,
_1462211675523_228900,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167091,311,0,8,1,1,21034840,1,1,4206968,4206968,21539676160,1,0,67,0,0,0,657,38410,311959552,1344659456,441974784,0,0,,,
_1462211675523_209804,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,1233875,1,1,246775,246775,1263488000,1,0,67,0,0,0,160,9320,315764736,1358815232,510132224,0,0,,,
_1462211675523_209222,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,21615,1,1,4323,4323,22133760,1,0,67,0,0,0,62,8030,322469888,1348083712,510656512,0,1214,,,
_1462211675523_226003,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,3139580,1,1,627916,627916,3214929920,1,0,67,0,0,0,180,12260,325025792,1360457728,500695040,0,0,,,
_1462211675523_208569,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167090,311,0,8,1,1,4940225,1,1,988045,988045,5058790400,1,0,67,0,0,0,227,14820,384843776,1344266240,494403584,0,0,,,
_1462211675523_234439,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167035,311,0,8,1,1,7699535,1,1,1539907,1539907,7884323840,1,0,67,0,0,0,326,18850,369393664,1361539072,483393536,0,0,,,
_1462211675523_205432,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167015,311,0,8,1,1,528945,1,1,105789,105789,541639680,1,0,67,0,0,0,127,8310,313745408,1359151104,506986496,0,1214,,,
_1462211675523_204775,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,764760,1,1,152952,152952,783114240,1,0,67,0,0,0,149,9860,312242176,1348096000,508035072,0,0,,,
_1462211675523_205827,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167088,311,0,8,1,1,2809280,1,1,561856,561856,2876702720,1,0,67,0,0,0,131,10740,333422592,1361969152,484442112,0,0,,,
_1462211675523_239543,,4383622,778,hadoop04,hive2,aggregation/aggregate,archiveMTA,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,3803910,1,1,760782,760782,3895203840,1,0,67,0,0,0,481,16330,332046336,1359597568,491782144,0,0,MAPREDUCE,1463705824869,1463706597047
_1462211675523_231810,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167163,311,0,8,1,1,446835,1,1,89367,89367,457559040,1,0,67,0,0,0,156,9370,319885312,1349185536,508035072,0,0,,,
_1462211675523_217166,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167016,311,0,8,1,1,1799135,1,1,359827,359827,1842314240,1,0,67,0,0,0,195,9610,323039232,1362001920,502792192,0,0,,,
_1462211675523_208402,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167087,311,0,8,1,1,3226665,1,1,645333,645333,3304104960,1,0,67,0,0,0,364,14470,377536512,1345327104,509083648,0,0,,,
_1462211675523_219519,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,69395,1,1,13879,13879,71060480,1,0,67,0,0,0,160,6910,312852480,1348419584,510656512,0,0,,,
_1462211675523_214356,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,386325,1,1,77265,77265,395596800,1,0,67,0,0,0,307,8350,310341632,1358471168,507510784,0,0,,,
_1462211675523_243862,,3395459,602,hadoop02,hive2,aggregation/aggregate,archiveACT,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,2938410,1,1,587682,587682,3008931840,1,0,67,0,0,0,316,12440,390053888,1345359872,501219328,0,0,MAPREDUCE,1463745065827,1463745663165
_1462211675523_227337,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167089,311,0,8,1,1,8403125,1,1,1680625,1680625,8604800000,1,0,67,0,0,0,420,21760,381276160,1345753088,472907776,0,0,,,
_1462211675523_206829,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167088,311,0,8,1,1,3307390,1,1,661478,661478,3386767360,1,0,67,0,0,0,165,12240,404480000,1371770880,510132224,0,0,,,
_1462211675523_211030,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,21545,1,1,4309,4309,22062080,1,0,67,0,0,0,50,3630,298389504,1359798272,508035072,0,0,,,
_1462211675523_207754,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167034,311,0,8,1,1,1391580,1,1,278316,278316,1424977920,1,0,67,0,0,0,76,8360,327278592,1362112512,495452160,0,0,,,
_1462211675523_213104,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167087,311,0,8,1,1,8148505,1,1,1629701,1629701,8344069120,1,0,67,0,0,0,243,16950,376426496,1355698176,467664896,0,0,,,
_1462211675523_237838,,2810227,498,hadoop05,hive2,aggregation/aggregate,archiveACT,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,2413660,1,1,482732,482732,2471587840,1,0,67,0,0,0,209,11950,327798784,1358516224,514850816,0,0,MAPREDUCE,1463689853843,1463690345617
_1462211675523_233229,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167075,311,0,8,1,1,28175,1,1,5635,5635,28851200,1,0,67,0,0,0,73,4910,300834816,1344274432,508035072,0,0,,,
_1462211675523_227751,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,616805,1,1,123361,123361,631608320,1,0,67,0,0,0,60,5950,313487360,1355042816,508035072,0,0,,,
_1462211675523_213337,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167014,311,0,8,1,1,481400,1,1,96280,96280,492953600,1,0,67,0,0,0,277,8390,320520192,1361711104,510656512,0,0,,,
_1462211675523_216048,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167012,311,0,8,1,1,403735,1,1,80747,80747,413424640,1,0,67,0,0,0,148,7780,313376768,1366958080,509083648,0,0,,,
_1462211675523_230806,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167036,311,0,8,1,1,6815205,1,1,1363041,1363041,6978769920,1,0,67,0,0,0,329,18340,389246976,1353711616,500170752,0,0,,,
_1462211675523_236592,,18457747,3277,hadoop05,hive2,aggregation/aggregate,pivotUnsubs,true,1,0,SUCCEEDED,31,0,119517,0,0,0,118661,167034,311,0,8,1,1,16299730,1,1,3259946,3259946,16690923520,1,0,67,0,0,0,457,32880,333950976,1358569472,450363392,0,0,MAPREDUCE,1463675802180,1463679073778
_1462211675523_205475,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167088,311,0,8,1,1,4210940,1,1,842188,842188,4312002560,1,0,67,0,0,0,186,13530,331636736,1364766720,483393536,0,0,,,
_1462211675523_227697,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,1268060,1,1,253612,253612,1298493440,1,0,67,0,0,0,185,10970,315019264,1350082560,510132224,0,0,,,
_1462211675523_233403,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167086,311,0,8,1,1,13716965,1,1,2743393,2743393,14046172160,1,0,67,0,0,0,527,29870,343007232,1358368768,465043456,0,0,,,
_1462211675523_212154,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,159715,1,1,31943,31943,163548160,1,0,67,0,0,0,165,6010,310755328,1358454784,510656512,0,0,,,
_1462211675523_228143,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,430215,1,1,86043,86043,440540160,1,0,67,0,0,0,101,7800,322277376,1363501056,506986496,0,0,,,
_1462211675523_208901,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,494855,1,1,98971,98971,506731520,1,0,67,0,0,0,110,5140,316145664,1357811712,511705088,0,0,,,
_1462211675523_216111,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,4267880,1,1,853576,853576,4370309120,1,0,67,0,0,0,345,15680,310337536,1357758464,476577792,0,0,,,
_1462211675523_228274,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,1949490,1,1,389898,389898,1996277760,1,0,67,0,0,0,331,11880,324501504,1368276992,515899392,0,0,,,
_1462211675523_233541,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167015,311,0,8,1,1,3394140,1,1,678828,678828,3475599360,1,0,67,0,0,0,260,14050,326897664,1356009472,499122176,0,0,,,
_1462211675523_210295,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,21195,1,1,4239,4239,21703680,1,0,67,0,0,0,57,7020,323960832,1360838656,510656512,0,0,,,
_1462211675523_213461,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,47645,1,1,9529,9529,48788480,1,0,67,0,0,0,90,6410,324435968,1364828160,511705088,0,1214,,,
_1462211675523_205325,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,1766500,1,1,353300,353300,1808896000,1,0,67,0,0,0,144,9180,326172672,1360248832,501743616,0,0,,,
_1462211675523_205235,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167013,311,0,8,1,1,1843985,1,1,368797,368797,1888240640,1,0,67,0,0,0,144,9290,320839680,1360445440,501743616,0,384,,,
_1462211675523_214294,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,392755,1,1,78551,78551,402181120,1,0,67,0,0,0,153,7670,312082432,1358405632,508035072,0,0,,,
_1462211675523_204919,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167034,311,0,8,1,1,1556495,1,1,311299,311299,1593850880,1,0,67,0,0,0,186,11220,316604416,1357152256,501219328,0,0,,,
_1462211675523_226407,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167014,311,0,8,1,1,393060,1,1,78612,78612,402493440,1,0,67,0,0,0,200,8000,314142720,1363415040,510132224,0,0,,,
_1462211675523_212159,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,691225,1,1,138245,138245,707814400,1,0,67,0,0,0,135,8800,323977216,1355739136,511705088,0,0,,,
_1462211675523_209951,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167091,311,0,8,1,1,6632850,1,1,1326570,1326570,6792038400,1,0,67,0,0,0,303,17900,374624256,1344405504,471859200,0,0,,,
_1462211675523_234899,,,,,,,,true,1,0,SUCCEEDED,31,0,119244,0,0,0,118388,167015,311,0,8,1,1,3157730,1,1,631546,631546,3233515520,1,0,67,0,0,0,344,14540,384270336,1362837504,502267904,0,0,,,
_1462211675523_235710,,11226338,1993,hadoop05,hive2,aggregation/aggregate,pivotActivities,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167089,311,0,8,1,1,9885490,1,1,1977098,1977098,10122741760,1,0,67,0,0,0,562,24900,367419392,1359712256,469237760,0,0,MAPREDUCE,1463663093384,1463665080369
_1462211675523_204749,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,48230,1,1,9646,9646,49387520,1,0,67,0,0,0,36,2770,308842496,1357119488,508559360,0,0,,,
_1462211675523_236982,,30022964,5330,hadoop06,hive2,aggregation/aggregate,pivotUnsubs,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167038,311,0,8,1,1,26565625,1,1,5313125,5313125,27203200000,1,0,67,0,0,0,701,44900,288321536,1368203264,419954688,0,0,MAPREDUCE,1463680640604,1463685964852
_1462211675523_220611,,,,,,,,true,1,0,SUCCEEDED,31,0,119285,0,0,0,118429,167075,311,0,8,1,1,57515,1,1,11503,11503,58895360,1,0,67,0,0,0,47,5530,334639104,1344974848,510656512,0,0,,,
_1462211675523_238557,,113822,20,hadoop02,hive2,aggregation/aggregate,createArchiveViews,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,21245,1,1,4249,4249,21754880,1,0,67,0,0,0,101,4370,306839552,1366114304,508035072,0,0,MAPREDUCE,1463696605785,1463696620526
_1462211675523_215113,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,919270,1,1,183854,183854,941332480,1,0,67,0,0,0,351,11240,322371584,1370615808,511180800,0,0,,,
_1462211675523_231676,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,55330,1,1,11066,11066,56657920,1,0,67,0,0,0,61,7360,314556416,1344573440,510656512,0,0,,,
_1462211675523_241424,,4000905,710,hadoop02,hive2,aggregation/aggregate,archiveACT,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,3471260,1,1,694252,694252,3554570240,1,0,67,0,0,0,313,15240,327426048,1357197312,502792192,0,0,MAPREDUCE,1463722400517,1463723103898
_1462211675523_209699,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167035,311,0,8,1,1,1838725,1,1,367745,367745,1882854400,1,0,67,0,0,0,250,10270,318439424,1359917056,515899392,0,0,,,
_1462211675523_222722,,,,,,,,true,1,0,SUCCEEDED,31,0,119244,0,0,0,118388,167014,311,0,8,1,1,385505,1,1,77101,77101,394757120,1,0,67,0,0,0,74,7670,315453440,1364910080,506986496,0,0,,,
_1462211675523_245044,,101843,18,hadoop05,hive2,aggregation/aggregate,createArchiveViews,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167075,311,0,8,1,1,25755,1,1,5151,5151,26373120,1,0,67,0,0,0,53,3360,306380800,1344851968,508035072,0,0,MAPREDUCE,1463755532039,1463755543740
_1462211675523_240861,,3609441,640,hadoop06,hive2,aggregation/aggregate,archiveACT,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167013,311,0,8,1,1,3118540,1,1,623708,623708,3193384960,1,0,67,0,0,0,261,14580,317063168,1344282624,500170752,0,0,MAPREDUCE,1463717088726,1463717723460
_1462211675523_214801,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167087,311,0,8,1,1,7724850,1,1,1544970,1544970,7910246400,1,0,67,0,0,0,203,18620,374317056,1361870848,486014976,0,903,,,
_1462211675523_232651,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,722150,1,1,144430,144430,739481600,1,0,67,0,0,0,195,7070,319975424,1349423104,511705088,0,0,,,
_1462211675523_215155,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,1703460,1,1,340692,340692,1744343040,1,0,67,0,0,0,385,11090,322469888,1356521472,515375104,0,0,,,
_1462211675523_236192,,2828773,502,hadoop04,hive2,aggregation/aggregate,populateAggregateViewTable,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167165,311,0,8,1,1,2410115,1,1,482023,482023,2467957760,1,0,67,0,0,0,262,13530,333688832,1360367616,498073600,0,0,MAPREDUCE,1463669640693,1463670136372
_1462211675523_223964,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,64790,1,1,12958,12958,66344960,1,0,67,0,0,0,223,7780,315953152,1344278528,511705088,0,0,,,
_1462211675523_212531,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167075,311,0,8,1,1,22305,1,1,4461,4461,22840320,1,0,67,0,0,0,105,5120,317349888,1370443776,509607936,0,0,,,
_1462211675523_208353,,,,,,,,true,1,0,SUCCEEDED,31,0,119244,0,0,0,118388,167015,311,0,8,1,1,247855,1,1,49571,49571,253803520,1,0,67,0,0,0,70,6320,322392064,1367269376,505937920,0,1214,,,
_1462211675523_214610,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167013,311,0,8,1,1,425625,1,1,85125,85125,435840000,1,0,67,0,0,0,146,8120,320151552,1361264640,509083648,0,0,,,
_1462211675523_214317,,,,,,,,true,1,0,SUCCEEDED,31,0,119285,0,0,0,118429,167077,311,0,8,1,1,21400,1,1,4280,4280,21913600,1,0,67,0,0,0,213,4590,313491456,1372573696,508035072,0,1214,,,
_1462211675523_209539,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167088,311,0,8,1,1,3872705,1,1,774541,774541,3965649920,1,0,67,0,0,0,148,12980,385253376,1358004224,480247808,0,0,,,
_1462211675523_236942,,3486444,619,hadoop02,hive2,aggregation/aggregate,archiveACT,true,1,0,SUCCEEDED,31,0,119244,0,0,0,118388,167017,311,0,8,1,1,2990285,1,1,598057,598057,3062051840,1,0,67,0,0,0,457,13720,396214272,1369505792,498597888,0,0,MAPREDUCE,1463680353201,1463680968358
_1462211675523_209962,,,,,,,,true,1,0,SUCCEEDED,31,0,119181,0,0,0,118329,167164,311,0,8,1,1,323085,1,1,64617,64617,330839040,1,0,67,0,0,0,150,8170,311377920,1362124800,506986496,0,0,,,
_1462211675523_241909,,118936,21,hadoop02,hive2,aggregation/aggregate,createArchiveViews,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167075,311,0,8,1,1,25020,1,1,5004,5004,25620480,1,0,67,0,0,0,45,5520,325402624,1372995584,509607936,0,0,MAPREDUCE,1463726955790,1463726971151
_1462211675523_218118,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,523055,1,1,104611,104611,535608320,1,0,67,0,0,0,201,9160,316874752,1354952704,511180800,0,0,,,
_1462211675523_212563,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167036,311,0,8,1,1,2278260,1,1,455652,455652,2332938240,1,0,67,0,0,0,316,13560,330629120,1358635008,498073600,0,0,,,
_1462211675523_214760,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,1381210,1,1,276242,276242,1414359040,1,0,67,0,0,0,227,10200,316223488,1351159808,516947968,0,1214,,,
_1462211675523_235807,,5152666,914,hadoop04,hive2,aggregation/aggregate,archiveMTA,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,4487575,1,1,897515,897515,4595276800,1,0,67,0,0,0,439,16400,325918720,1345388544,488112128,0,0,MAPREDUCE,1463664477284,1463665387720
