Job ID,parent,MB-seconds,vcore-seconds,AM Host,WF-Type,WF-Name,Application-Name,Uber job,Number of maps,Number of reduces,Job state,Counters,FILE Number of bytes read,FILE Number of bytes written,FILE Number of read operations,FILE Number of large read operations,FILE Number of write operations,HDFS Number of bytes read,HDFS Number of bytes written,HDFS Number of read operations,HDFS Number of large read operations,HDFS Number of write operations,Launched map tasks,Other local map tasks,Total time spent by all maps in occupied slots ms,TOTAL_LAUNCHED_UBERTASKS,NUM_UBER_SUBMAPS,Total time spent by all map tasks ms,Total vcore-seconds taken by all map tasks,Total megabyte-seconds taken by all map tasks,Map input records,Map output records,Input split bytes,Spilled Records,Failed Shuffles,Merged Map outputs,GC time elapsed ms,CPU time spent ms,Physical memory bytes snapshot,Virtual memory bytes snapshot,Total committed heap usage bytes,Bytes Read,Bytes Written,Application-Type,Start-Time,Finish-Time,Launched reduce tasks,Rack-local map tasks,Total time spent by all reduces in occupied slots ms,Total time spent by all reduce tasks ms,Total vcore-seconds taken by all reduce tasks,Total megabyte-seconds taken by all reduce tasks,Map output bytes,Map output materialized bytes,Combine input records,Combine output records,Reduce input groups,Reduce shuffle bytes,Reduce input records,Reduce output records,Shuffled Maps,BAD_ID,CONNECTION,IO_ERROR,WRONG_LENGTH,WRONG_MAP,WRONG_REDUCE,Killed reduce tasks,Data-local map tasks,CREATED_FILES,DESERIALIZE_ERRORS,RECORDS_IN,RECORDS_OUT_0,RECORDS_OUT_INTERMEDIATE,SKEWJOINFOLLOWUPJOBS,RECORDS_OUT_1_default.a_activity,RECORDS_OUT_1_default.v_activity,RECORDS_OUT_1_default.r_activity_archive_parquet,RECORDS_OUT_1_default.r_send_archive_parquet,Failed reduce tasks
_1462211675523_245232,_1462211675523_245220,2147260,295,hadoop02,,,,false,1,10,SUCCEEDED,55,81326827,165369748,0,0,0,216588466,87057255,704,0,31,1,,104950,,,20990,20990,107468800,1257396,1257396,26225,2514792,0,10,1614,146240,9443463168,101780393984,24255660032,0,0,MAPREDUCE,1463761956137,1463762039971,12,1,1652740,165274,165274,1692405760,205563113,81326787,0,0,10,81326787,1257396,0,10,0,0,0,0,0,0,2,,10,0,1257396,,1257396,,,,,1257396,
_1462211675523_206095,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,331290,1,1,66258,66258,339240960,1,0,67,0,0,0,81,6180,313434112,1344589824,505937920,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_216684,_1462211675523_216646,,,,,,,false,1,10,SUCCEEDED,54,135639,2987261,0,0,0,425615,214137,382,0,52,1,,55000,,,11000,11000,56320000,1936,1936,12145,3872,0,10,686,45270,6048399360,101829713920,22641901568,0,0,,,,10,1,722700,72270,72270,740044800,317267,135599,0,0,10,135599,1936,0,10,0,0,0,0,0,0,,,20,0,1936,,1936,,,,,1936,
_1462211675523_208623,_1462211675523_208620,,,,,,,false,1,1,SUCCEEDED,49,20,491249,0,0,0,24279,96,10,0,2,1,,27030,,,5406,5406,27678720,0,0,320,0,0,1,95,5320,1604091904,14849585152,4116709376,0,0,,,,1,1,92210,9221,9221,94423040,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_244392,_1462211675523_243931,2092870,273,hadoop06,,,,false,1,10,SUCCEEDED,54,36866068,76562993,0,0,0,228691752,18074265,84,0,31,1,,116875,,,23375,23375,119680000,1006647,1006647,1425,2013294,0,10,1440,157180,9399255040,101858013184,24255660032,0,0,MAPREDUCE,1463749852884,1463749911458,10,,1678750,167875,167875,1719040000,219405216,36866028,0,0,10,36866028,1006647,0,10,0,0,0,0,0,0,,1,10,0,1006647,,1006647,,1006647,,,,
_1462211675523_207083,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,264970,1,1,52994,52994,271329280,1,0,67,0,0,0,57,5760,311783424,1362100224,505937920,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_218195,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,3481525,1,1,696305,696305,3565081600,1,0,67,0,0,0,288,14120,323014656,1354592256,498597888,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_231486,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167014,311,0,8,1,1,2684435,1,1,536887,536887,2748861440,1,0,67,0,0,0,302,13240,334553088,1365843968,487587840,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_231857,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167087,311,0,8,1,1,8465595,1,1,1693119,1693119,8668769280,1,0,67,0,0,0,374,20170,374493184,1359106048,478674944,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_214465,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167015,311,0,8,1,1,503120,1,1,100624,100624,515194880,1,0,67,0,0,0,103,8110,314765312,1359323136,506986496,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_223355,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,1192020,1,1,238404,238404,1220628480,1,0,67,0,0,0,109,8860,322097152,1357893632,497549312,0,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_215050,_1462211675523_215048,,,,,,,false,1,1,SUCCEEDED,49,20,497893,0,0,0,31744,96,11,0,2,1,,56200,,,11240,11240,57548800,0,0,320,0,0,1,126,5900,1594781696,14873018368,4116709376,0,0,,,,1,,74980,7498,7498,76779520,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,1,,,,,,,,,,,
_1462211675523_209740,_1462211675523_209731,,,,,,,false,1,10,SUCCEEDED,49,200,2732520,0,0,0,97310,20,26,0,10,1,,40065,,,8013,8013,41026560,0,0,305,0,0,10,803,34910,6063935488,101817053184,22641901568,0,0,,,,10,,769320,76932,76932,787783680,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,1,,,,,,,,,,,
_1462211675523_210837,_1462211675523_210835,,,,,,,false,15,55,SUCCEEDED,56,280021806,436517115,0,0,0,3683963056,625913864,773,0,110,15,,17430110,,,3486022,3486022,17848432640,63232809,3544464,45386,10633392,0,825,32964,3717570,59967717376,609217146880,148156448768,0,0,,,,56,1,17829420,1782942,1782942,18257326080,595164976,139738534,0,0,1,139738534,3544464,0,825,0,0,0,0,0,0,1,14,1,0,63232809,3544464,3544464,,,,,,
_1462211675523_217671,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,415620,1,1,83124,83124,425594880,1,0,67,0,0,0,187,9370,316231680,1354895360,508559360,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_220442,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167035,311,0,8,1,1,4902665,1,1,980533,980533,5020328960,1,0,67,0,0,0,455,17240,395010048,1351294976,502792192,0,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_239570,_1462211675523_239133,1070173,139,hadoop05,,,,false,1,10,SUCCEEDED,54,380,2773612,0,0,0,102273,7044,32,0,15,1,,24455,,,4891,4891,25041920,2,2,305,4,0,10,545,34160,5762899968,101766008832,22641901568,0,0,MAPREDUCE,1463706069122,1463706099067,10,,753780,75378,75378,771870720,176,340,0,0,2,340,2,0,10,0,0,0,0,0,0,,1,2,0,2,,2,,2,,,,
_1462211675523_245449,_1462211675523_245428,165497498,21096,hadoop04,,,,false,163,711,SUCCEEDED,57,13188209386,29791717822,0,0,0,47663280320,1570310,6089,0,1422,163,,36039320,,,7207864,7207864,36904263680,566920750,566788834,153852,1133577668,0,115893,110852,14096000,754463629312,7716662870016,1929848029184,0,0,MAPREDUCE,1463777132400,1463778613486,712,32,110499480,11049948,11049948,113151467520,49015355296,16383139355,0,0,566788834,16383139355,566788834,0,115893,0,0,0,0,0,0,1,131,711,0,566920750,19932,566788834,0,,,,,
_1462211675523_230749,_1462211675523_230746,,,,,,,false,1,1,SUCCEEDED,49,20,491177,0,0,0,24946,96,11,0,2,1,,38430,,,7686,7686,39352320,0,0,321,0,0,1,37,6520,1615585280,14858739712,4116709376,0,0,,,,1,,75700,7570,7570,77516800,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,1,,,,,,,,,,,
_1462211675523_235697,_1462211675523_235693,,,,,,,false,1,10,SUCCEEDED,49,200,2716338,0,0,0,65528,20,26,0,10,1,,31925,,,6385,6385,32691200,0,0,305,0,0,10,796,34050,5743403008,101777731584,22641901568,0,0,,,,10,1,631550,63155,63155,646707200,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_233716,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,388895,1,1,77779,77779,398228480,1,0,67,0,0,0,146,8070,318275584,1349496832,512229376,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_212364,_1462211675523_212356,,,,,,,false,1,1,SUCCEEDED,49,20,518987,0,0,0,22785,2,8,0,1,1,,50355,,,10071,10071,51563520,0,0,305,0,0,1,76,5070,1481363456,14858412032,4116709376,0,0,,,,1,1,86810,8681,8681,88893440,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_233867,_1462211675523_233864,,,,,,,false,87,388,SUCCEEDED,56,11569281438,18023502892,0,0,0,6446517330,28575300561,4725,0,776,87,,41566870,,,8313374,8313374,42564474880,340054385,340053812,102160,826326776,0,33756,119680,14106650,496264388608,4199830982656,1088914718720,0,0,,,,389,15,66989870,6698987,6698987,68597626880,30462808387,7357849751,0,0,339911558,7357849751,340053812,0,33756,0,0,0,0,0,0,1,72,388,0,340054385,339911558,340053812,,,,,,
_1462211675523_223678,_1462211675523_223520,,,,,,,false,1,1,SUCCEEDED,49,20,508895,0,0,0,18468,96,9,0,2,1,,34495,,,6899,6899,35322880,0,0,305,0,0,1,34,3870,1488162816,14860832768,4116709376,0,0,,,,1,1,48940,4894,4894,50114560,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_206982,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,23125,1,1,4625,4625,23680000,1,0,67,0,0,0,123,4170,312791040,1372975104,508035072,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_207042,_1462211675523_207012,,,,,,,false,1,1,SUCCEEDED,49,20,500335,0,0,0,27286,96,65,0,2,1,,42560,,,8512,8512,43581440,0,0,2545,0,0,1,54,4970,1581297664,14849744896,4116709376,0,0,,,,1,1,81590,8159,8159,83548160,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_243605,_1462211675523_243421,127772573,16521,hadoop02,,,,false,131,568,SUCCEEDED,57,10249306158,22989970097,0,0,0,38082902671,54528,4037,0,1136,131,,30439135,,,6087827,6087827,31169674240,452232493,452232493,101894,904464986,0,74408,106911,11707250,604174667776,6168290643968,1583921758208,0,0,MAPREDUCE,1463742709910,1463743844824,569,27,82351970,8235197,8235197,84328417280,39160348138,12564465943,0,0,452232493,12564465943,452232493,0,74408,0,0,0,0,0,0,1,104,568,0,452232493,0,452232493,0,,,,,
_1462211675523_206769,_1462211675523_206765,,,,,,,false,1,1,SUCCEEDED,49,20,497737,0,0,0,31744,96,11,0,2,1,,20815,,,4163,4163,21314560,0,0,320,0,0,1,54,4130,1671364608,14847545344,4116709376,0,0,,,,1,1,40560,4056,4056,41533440,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_235868,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,3845030,1,1,769006,769006,3937310720,1,0,67,0,0,0,412,16040,328908800,1349050368,488636416,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_212616,_1462211675523_212563,,,,,,,false,1,1,SUCCEEDED,49,20,500335,0,0,0,35734,96,161,0,2,1,,46895,,,9379,9379,48020480,0,0,6385,0,0,1,29,4050,1582551040,14860570624,4116709376,0,0,,,,1,1,40220,4022,4022,41185280,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_211239,_1462211675523_211123,,,,,,,false,1,10,SUCCEEDED,49,200,2830990,0,0,0,96375,20,26,0,10,1,,36520,,,7304,7304,37396480,0,0,305,0,0,10,370,28800,6156738560,101808087040,22641901568,0,0,,,,10,1,628300,62830,62830,643379200,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_212429,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,3333910,1,1,666782,666782,3413923840,1,0,67,0,0,0,362,14180,327430144,1359237120,509083648,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_220376,_1462211675523_220375,,,,,,,false,16,59,SUCCEEDED,55,117479444,253535767,0,0,0,4010109568,507662261,14103,0,118,16,,19257005,,,3851401,3851401,19719173120,68059759,2963642,1037583,5927284,0,944,32219,3916520,62074527744,653164687360,154812809216,0,0,,,,59,6,12193410,1219341,1219341,12486051840,482093503,117494990,0,0,1,117494990,2963642,0,944,0,0,0,0,0,0,,10,1,0,68059759,2963642,2963642,,,,,,
_1462211675523_245257,,7108845,1262,hadoop04,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,6232800,1,1,1246560,1246560,6382387200,1,0,67,0,0,0,208,16130,362045440,1359716352,489684992,0,0,MAPREDUCE,1463764021780,1463765276835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_210140,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167087,311,0,8,1,1,3017040,1,1,603408,603408,3089448960,1,0,67,0,0,0,240,13690,325013504,1358757888,494403584,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_221916,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167161,311,0,8,1,1,735725,1,1,147145,147145,753382400,1,0,67,0,0,0,167,9140,317341696,1360793600,510132224,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_209836,_1462211675523_209804,,,,,,,false,1,10,SUCCEEDED,55,34937458,72590743,0,0,0,92914333,35812215,92,0,31,1,,69285,,,13857,13857,70947840,537588,537588,1745,1075176,0,10,919,89570,7099490304,101831643136,22641901568,0,0,,,,11,1,1132400,113240,113240,1159577600,88185401,34937418,0,0,10,34937418,537588,0,10,0,0,0,0,0,0,1,,10,0,537588,,537588,,,,,537588,
_1462211675523_241761,_1462211675523_241452,239504727,30695,hadoop02,,,,false,237,1023,SUCCEEDED,57,19144867478,43918919043,0,0,0,68660059485,98208,7322,0,2046,237,,53717020,,,10743404,10743404,55006228480,816283986,816283986,185584,1632567972,0,242451,182506,20740350,1128636043264,11114453606400,2853208326144,0,0,MAPREDUCE,1463725573346,1463727736419,1029,40,158826820,15882682,15882682,162638663680,70604227811,24453834069,0,0,816283986,24453834069,816283986,0,242451,0,0,0,0,0,0,6,197,1023,0,816283986,0,816283986,0,,,,,
_1462211675523_235856,_1462211675523_235807,,,,,,,false,10,10,SUCCEEDED,55,1042691440,2090318516,0,0,0,2455988939,1108735373,898,0,31,10,,1331895,,,266379,266379,1363860480,13976791,13976791,34570,27953582,0,100,5956,648270,36209668096,148553777152,58185482240,0,0,,,,11,,4467400,446740,446740,4574617600,2334565101,1042686548,0,0,10,1042686548,13976791,0,100,0,0,0,0,0,0,1,10,10,0,13976791,,13976791,,,,,13976791,
_1462211675523_207753,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167162,311,0,8,1,1,2118990,1,1,423798,423798,2169845760,1,0,67,0,0,0,162,9690,342618112,1357656064,504365056,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_213289,_1462211675523_213287,,,,,,,false,64,282,SUCCEEDED,56,4833893639,8274475853,0,0,0,4789608978,13848998869,3330,0,564,64,,23001430,,,4600286,4600286,23553464320,245714250,164820795,71632,379179670,0,18048,85520,8183900,347287334912,3056655257600,780675842048,0,0,,,,283,10,45911710,4591171,4591171,47013591040,14764774691,3546913301,0,0,164742312,3546913301,164820795,0,18048,0,0,0,0,0,0,1,54,282,0,245714250,164742312,164820795,,,,,,
_1462211675523_207667,_1462211675523_207616,,,,,,,false,7,25,SUCCEEDED,56,315444010,664159122,0,0,0,1625992830,2400,195,0,50,7,,1293540,,,258708,258708,1324584960,20007502,20007502,5350,40015004,0,175,2813,432060,27789246464,277986013184,68282220544,0,0,,,,25,5,2137120,213712,213712,2188410880,1689080811,340507174,0,0,20007502,340507174,20007502,0,175,0,0,0,0,0,0,,2,25,0,20007502,0,20007502,0,,,,,
_1462211675523_205244,_1462211675523_205211,,,,,,,false,8,33,SUCCEEDED,56,534838717,1127503619,0,0,0,2199032398,3168,230,0,66,8,,1899555,,,379911,379911,1945144320,27031535,27031535,5818,54063070,0,264,6130,637100,33360060416,360350146560,91343552512,0,0,,,,33,1,4163920,416392,416392,4263854080,2278531533,582429167,0,0,27031535,582429167,27031535,0,264,0,0,0,0,0,0,,7,33,0,27031535,0,27031535,0,,,,,
_1462211675523_241485,_1462211675523_241483,97182736,13320,hadoop04,,,,false,61,266,SUCCEEDED,56,7099617304,11993981312,0,0,0,4454852000,19776695105,8492,0,532,61,,29441315,,,5888263,5888263,30147906560,235378127,235194739,211553,541608430,0,16226,84415,10153680,333100003328,2886120411136,740608704512,0,0,MAPREDUCE,1463722802182,1463723804475,267,11,59209150,5920915,5920915,60630169600,21024255906,5168217987,0,0,235153067,5168217987,235194739,0,16226,0,0,0,0,0,0,1,50,266,0,235378127,235153067,235194739,,,,,,
_1462211675523_205295,_1462211675523_205283,,,,,,,false,1,10,SUCCEEDED,49,200,2732520,0,0,0,97310,20,26,0,10,1,,34750,,,6950,6950,35584000,0,0,305,0,0,10,364,26100,5791875072,101808402432,22641901568,0,0,,,,10,,437380,43738,43738,447877120,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,1,,,,,,,,,,,
_1462211675523_243628,_1462211675523_243626,3038978,648,hadoop04,,,,false,2,6,SUCCEEDED,56,24875413,51873477,0,0,0,275552135,131379998,2024,0,12,2,,1464290,,,292858,292858,1499432960,22903363,986094,48946,1972188,0,12,2480,266030,7670820864,68321554432,17619222528,0,0,MAPREDUCE,1463742880844,1463743107162,7,1,1074230,107423,107423,1100011520,187852619,24949734,0,0,806254,24949734,986094,0,12,0,0,0,0,0,0,1,1,6,0,22903363,806254,986094,,,,,,
_1462211675523_208126,_1462211675523_208122,,,,,,,false,39,168,SUCCEEDED,55,2393811,56553999,0,0,0,11261449434,15364945,1275,0,336,39,,23707200,,,4741440,4741440,24276172800,150139367,127247,48957,254494,0,6552,44561,5240210,159976878080,1825645408256,435595247616,0,0,,,,168,8,23600090,2360009,2360009,24166492160,19636854,2495283,0,0,127247,2495283,127247,0,6552,0,0,0,0,0,0,,31,1,0,150139367,127247,127247,,,,,,
_1462211675523_245391,_1462211675523_245390,120805626,16126,hadoop05,,,,false,81,358,SUCCEEDED,56,9445333677,15931252557,0,0,0,5986758242,26303018605,4702,0,716,81,,34833570,,,6966714,6966714,35669575680,314507039,314164300,103661,724025870,0,28998,107487,12578880,461258956800,3878798413824,995665379328,0,0,MAPREDUCE,1463772897337,1463773878910,359,24,75623190,7562319,7562319,77438146560,28032978743,6841794240,0,0,313899609,6841794240,314164300,0,28998,0,0,0,0,0,0,1,57,358,0,314507039,313899609,314164300,,,,,,
_1462211675523_234182,_1462211675523_233951,,,,,,,false,1,10,SUCCEEDED,49,200,2773174,0,0,0,102083,20,26,0,10,1,,26135,,,5227,5227,26762240,0,0,305,0,0,10,660,32290,5945053184,101798199296,22641901568,0,0,,,,10,1,698510,69851,69851,715274240,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_216140,_1462211675523_216138,,,,,,,false,73,315,SUCCEEDED,56,7736364740,13329592647,0,0,0,5243905610,22661392643,5865,0,630,73,,31587340,,,6317468,6317468,32345436160,277152225,271744714,138447,608413270,0,22995,96311,11259270,401627484160,3421837725696,872276295680,0,0,,,,316,11,67677120,6767712,6767712,69301370880,24147178822,5899643411,0,0,271663167,5899643411,271744714,0,22995,0,0,0,0,0,0,1,62,315,0,277152225,271663167,271744714,,,,,,
_1462211675523_225827,_1462211675523_225717,,,,,,,false,75,325,SUCCEEDED,57,5855094288,12901787830,0,0,0,21771432971,31200,3347,0,650,75,,19819430,,,3963886,3963886,20295096320,260765432,260613584,84772,521227168,0,24375,63541,6925300,345628639232,3529324290048,891131789312,0,0,,,,326,12,45780010,4578001,4578001,46878730240,22404490435,6946528966,0,0,260613584,6946528966,260613584,0,24375,0,0,0,0,0,0,1,63,325,0,260765432,0,260613584,0,,,,,
_1462211675523_222218,_1462211675523_222134,,,,,,,false,48,187,SUCCEEDED,56,3875509879,7999662746,0,0,0,5371448398,8228974597,7709,0,374,48,,32997455,,,6599491,6599491,33789393920,347800247,267542071,200846,535084142,0,8976,66649,9353950,218344566784,2055685603328,513771307008,0,0,,,,188,7,42626070,4262607,4262607,43649095680,13060325208,4063688898,0,0,187521251,4063688898,267542071,0,8976,0,0,0,0,0,0,1,41,187,0,347800247,187521251,267542071,,,,,,
_1462211675523_243079,_1462211675523_242911,27939686,3971,hadoop06,,,,false,14,55,SUCCEEDED,56,1115554182,2265848680,0,0,0,1522649049,2501140201,2357,0,110,14,,9365530,,,1873106,1873106,9590302720,95123384,78465670,61182,156931340,0,770,18219,2670480,62564663296,603915538432,149458255872,0,0,MAPREDUCE,1463737817236,1463738167035,56,6,16520250,1652025,1652025,16916736000,3818709503,1132716478,0,0,57202180,1132716478,78465670,0,770,0,0,0,0,0,0,1,8,55,0,95123384,57202180,78465670,,,,,,
_1462211675523_204937,_1462211675523_204916,,,,,,,false,2,3,SUCCEEDED,55,26107777,53497562,0,0,0,149163256,288,23,0,6,2,,120885,,,24177,24177,123786240,1787536,1787536,785,3575072,0,6,148,39560,4175519744,39387082752,10291773440,0,0,,,,3,2,209670,20967,20967,214702080,154978271,26107813,0,0,1787536,26107813,1787536,0,6,0,0,0,0,0,0,,,3,0,1787536,0,1787536,0,,,,,
_1462211675523_242012,_1462211675523_242010,1225860,324,hadoop02,,,,false,1,2,SUCCEEDED,54,7255499,15279029,0,0,0,56379540,36692023,959,0,4,1,,611300,,,122260,122260,625971200,5537649,331675,23168,663350,0,2,751,91970,3127230464,24508796928,6462373888,0,0,MAPREDUCE,1463727867273,1463728021954,2,,375390,37539,37539,384399360,54821036,7255491,0,0,270583,7255491,331675,0,2,0,0,0,0,0,0,,1,2,0,5537649,270583,331675,,,,,,
_1462211675523_236968,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167014,311,0,8,1,1,460095,1,1,92019,92019,471137280,1,0,67,0,0,0,120,8430,332255232,1370398720,512229376,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_219077,_1462211675523_219044,,,,,,,false,1,10,SUCCEEDED,49,200,2732286,0,0,0,99070,20,46,0,10,1,,48785,,,9757,9757,49955840,0,0,1105,0,0,10,762,34210,6044405760,101752594432,22641901568,0,0,,,,10,,842340,84234,84234,862556160,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,1,,,,,,,,,,,
_1462211675523_231424,_1462211675523_231415,,,,,,,false,1,10,SUCCEEDED,49,200,2732475,0,0,0,97310,20,26,0,10,1,,52860,,,10572,10572,54128640,0,0,305,0,0,10,512,34550,6042636288,101757251584,22641901568,0,0,,,,10,1,761170,76117,76117,779438080,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_208528,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167035,311,0,8,1,1,1545585,1,1,309117,309117,1582679040,1,0,67,0,0,0,313,11520,314589184,1355132928,515899392,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_227069,_1462211675523_227015,,,,,,,false,3,10,SUCCEEDED,56,139139871,281516534,0,0,0,592313411,123709468,332,0,31,3,,449985,,,89997,89997,460784640,3446512,3446512,11475,6893024,0,30,3525,279820,15363231744,112155574272,36384014336,0,0,,,,11,1,2295260,229526,229526,2350346240,562427622,139147300,0,0,10,139147300,3446512,0,30,0,0,0,0,0,0,1,2,10,0,3446512,,3446512,,,,3446512,,
_1462211675523_215461,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,3815785,1,1,763157,763157,3907363840,1,0,67,0,0,0,470,15500,316657664,1358786560,481820672,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_210071,_1462211675523_210009,,,,,,,false,1,10,SUCCEEDED,49,200,2773297,0,0,0,102083,20,26,0,10,1,,19090,,,3818,3818,19548160,0,0,305,0,0,10,370,25220,6191132672,101845360640,22641901568,0,0,,,,10,1,440020,44002,44002,450580480,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_221071,_1462211675523_220881,,,,,,,false,1,0,SUCCEEDED,29,0,255203,0,0,0,119306,96,1196,0,2,1,,72380,,,14476,14476,74117120,0,0,47825,0,0,0,170,7740,588865536,5191942144,2058354688,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_223474,_1462211675523_223471,,,,,,,false,57,250,SUCCEEDED,56,6443110167,11071130283,0,0,0,4190042243,18444681341,8389,0,500,57,,28265990,,,5653198,5653198,28944373760,221556628,221297625,210003,505924326,0,14250,82804,9664710,309359316992,2710818521088,690364612608,0,0,,,,251,7,53285670,5328567,5328567,54564526080,19666237934,4807740682,0,0,221256946,4807740682,221297625,0,14250,0,0,0,0,0,0,1,50,250,0,221556628,221256946,221297625,,,,,,
_1462211675523_242527,_1462211675523_242430,64486969,8646,hadoop06,,,,false,69,301,SUCCEEDED,56,5450232185,11935396095,0,0,0,20176140262,28896,2128,0,602,69,,17561620,,,3512324,3512324,17983098880,239849157,239849157,53544,479698314,0,20769,46752,5937530,311723585536,3267124584448,802992685056,0,0,MAPREDUCE,1463732720534,1463733386583,301,6,38992340,3899234,3899234,39928156160,20722428181,6392341590,0,0,239849157,6392341590,239849157,0,20769,0,0,0,0,0,0,,63,301,0,239849157,0,239849157,0,,,,,
_1462211675523_212781,_1462211675523_212705,,,,,,,false,3,10,SUCCEEDED,56,155302110,313846948,0,0,0,671216136,140838738,312,0,31,3,,521270,,,104254,104254,533780480,3901039,3901039,10675,7802078,0,30,3360,274540,16265773056,112204746752,35365322752,0,0,,,,11,1,2307890,230789,230789,2363279360,637400639,155315280,0,0,10,155315280,3901039,0,30,0,0,0,0,0,0,1,2,10,0,3901039,,3901039,,,,3901039,,
